,year,first-author,first-author-affiliation,first-author-author-affiliation-country,last-author,last-author-affiliation,last-author-affiliation-country,journal/conference,title,number-of-authors,paper-url,DBLP-url
140,2015,Xiao Ding,,,Jian-Yun Nie,,,AAAI,Mining User Consumption Intention from Social Media Using Domain Adaptive Convolutional Neural Network.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9748,https://dblp.org/rec/conf/aaai/DingLDN15
141,2015,Hu Ding,,,Jinhui Xu 0001,,,AAAI,Random Gradient Descent Tree - A Combinatorial Approach for SVM with Outliers.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9477,https://dblp.org/rec/conf/aaai/DingX15
142,2015,Yi Ding 0006,,,Yew-Soon Ong,,,AAAI,An Adaptive Gradient Method for Online AUC Maximization.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9500,https://dblp.org/rec/conf/aaai/DingZHO15
143,2015,Priya Lekha Donti,,,James C. Boerkoel Jr.,,,AAAI,Predicting the Quality of User Experiences to Improve Productivity and Wellness.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9862,https://dblp.org/rec/conf/aaai/DontiRGB15
144,2015,Bonnie J. Dorr,,,Eric Fosler-Lussier,,,AAAI,Speech Adaptation in Extended Ambient Intelligence Environments.,9,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9722,https://dblp.org/rec/conf/aaai/DorrGPHACCWF15
145,2015,Finale Doshi-Velez,,,Ryan P. Adams,,,AAAI,Graph-Sparse LDA - A Topic Model with Structured Sparsity.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9676,https://dblp.org/rec/conf/aaai/Doshi-VelezWA15
146,2015,John A. Doucette,,,Robin Cohen,,,AAAI,Conventional Machine Learning for Social Choice.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9340,https://dblp.org/rec/conf/aaai/DoucetteLC15
147,2015,Jun Du,,,Zhihua Cai,,,AAAI,Modelling Class Noise with Symmetric and Asymmetric Distributions.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9779,https://dblp.org/rec/conf/aaai/DuC15
148,2015,Heshan Du,,,John Goodwin,,,AAAI,Using Qualitative Spatial Logic for Validating Crowd-Sourced Geospatial Data.,6,http://www.aaai.org/ocs/index.php/IAAI/IAAI15/paper/view/9687,https://dblp.org/rec/conf/aaai/DuNALJG15
149,2015,Lan Du 0002,,,Mark Johnson 0001,,,AAAI,Topic Segmentation with an Ordering-Based Topic Model.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9392,https://dblp.org/rec/conf/aaai/DuPJ15
150,2015,Jianfeng Du,,,Yi-Dong Shen,,,AAAI,Towards Tractable and Practical ABox Abduction over Inconsistent Description Logic Ontologies.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9389,https://dblp.org/rec/conf/aaai/DuWS15
151,2015,Zhanwei Du,,,Yuan Bai,,,AAAI,Modelling Individual Negative Emotion Spreading Process with Mobile Phones.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9305,https://dblp.org/rec/conf/aaai/DuYMB15
152,2015,Changying Du,,,Zhongzhi Shi,,,AAAI,Bayesian Maximum Margin Principal Component Analysis.,6,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9517,https://dblp.org/rec/conf/aaai/DuZZQHS15
153,2015,Jayanta Kumar Dutta,,,Bonny Banerjee,,,AAAI,Online Detection of Abnormal Events Using Incremental Coding Length.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9923,https://dblp.org/rec/conf/aaai/DuttaB15
154,2015,Stefan Edelkamp,,,Álvaro Torralba,,,AAAI,BDDs Strike Back (in AI Planning).,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9834,https://dblp.org/rec/conf/aaai/EdelkampKT15
155,2015,Niklas Eén,,,Leonid Ryzhyk,,,AAAI,SAT-Based Strategy Extraction in Reachability Games.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9683,https://dblp.org/rec/conf/aaai/EenLNR15
156,2015,Katharina Eggensperger,,,Kevin Leyton-Brown,,,AAAI,Efficient Benchmarking of Hyperparameter Optimizers via Surrogates.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9993,https://dblp.org/rec/conf/aaai/EggenspergerHHL15
157,2015,Tarek El-Gaaly,,,Manish Singh 0001,,,AAAI,A Bayesian Approach to Perceptual 3D Object-Part Decomposition Using Skeleton-Based Representations.,5,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9563,https://dblp.org/rec/conf/aaai/El-GaalyFEFS15
158,2015,Ehsan Elhamifar,,,Shankar Sastry,,,AAAI,Energy Disaggregation via Learning Powerlets and Sparse Coding.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9791,https://dblp.org/rec/conf/aaai/ElhamifarS15
159,2015,Edith Elkind,,,Svetlana Obraztsova,,,AAAI,The Complexity of Recognizing Incomplete Single-Crossing Preferences.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9881,https://dblp.org/rec/conf/aaai/ElkindFLO15
160,2015,Avshalom Elmalech,,,Eden Shalom Erez,,,AAAI,When Suboptimal Rules.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9931,https://dblp.org/rec/conf/aaai/ElmalechSRE15
161,2015,Sarah M. Erfani,,,Christopher Leckie,,,AAAI,R1SVM - A Randomised Nonlinear Approach to Large-Scale Anomaly Detection.,5,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9343,https://dblp.org/rec/conf/aaai/ErfaniBRKL15
162,2015,Stefano Ermon,,,Robert Bruce van Dover,,,AAAI,Pattern Decomposition with Complex Combinatorial Constraints - Application to Materials Discovery.,7,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/10020,https://dblp.org/rec/conf/aaai/ErmonBSGGSD15
163,2015,Stefano Ermon,,,Carla P. Gomes,,,AAAI,Learning Large-Scale Dynamic Discrete Choice Models of Spatio-Temporal Preferences with Application to Migratory Pastoralism in East Africa.,11,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9725,https://dblp.org/rec/conf/aaai/ErmonXTDBDCDMBG15
164,2015,Caroline Even,,,Pascal Van Hentenryck,,,AAAI,Convergent Plans for Large-Scale Evacuations.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9782,https://dblp.org/rec/conf/aaai/EvenPH15
165,2015,Xiuyi Fan,,,Francesca Toni,,,AAAI,On Computing Explanations in Argumentation.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9872,https://dblp.org/rec/conf/aaai/FanT15
166,2015,Xiannian Fan,,,Changhe Yuan,,,AAAI,An Improved Lower Bound for Bayesian Network Structure Learning.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9671,https://dblp.org/rec/conf/aaai/FanY15
167,2015,Xiaomin Fang,,,Wenyuan Dai,,,AAAI,Personalized Tag Recommendation through Nonlinear Tensor Factorization Using Gaussian Kernel.,5,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9839,https://dblp.org/rec/conf/aaai/FangPCHD15
168,2015,Uriel Feige,,,Vasilis Syrgkanis,,,AAAI,A Unifying Hierarchy of Valuations with Complements and Substitutes.,6,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9760,https://dblp.org/rec/conf/aaai/FeigeFIILS15
169,2015,Michal Feldman,,,Ofir Geri,,,AAAI,Do Capacity Constraints Constrain Coalitions?,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9675,https://dblp.org/rec/conf/aaai/FeldmanG15
170,2015,Song Feng,,,Yejin Choi,,,AAAI,Refer-to-as Relations as Semantic Knowledge.,8,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/10012,https://dblp.org/rec/conf/aaai/FengRKKLBBC15
171,2015,Diodato Ferraioli,,,Gabor Aranyi,,,AAAI,A Mechanism Design Approach to Measure Awareness.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9452,https://dblp.org/rec/conf/aaai/FerraioliVA15
172,2015,Matthias Feurer,,,Frank Hutter,,,AAAI,Initializing Bayesian Hyperparameter Optimization via Meta-Learning.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/10029,https://dblp.org/rec/conf/aaai/FeurerSH15
173,2015,Simone Filice,,,Roberto Basili 0001,,,AAAI,A Stratified Strategy for Efficient Kernel-Based Learning.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9520,https://dblp.org/rec/conf/aaai/FiliceCB15
174,2015,Aris Filos-Ratsikas,,,Qiang Zhang,,,AAAI,Facility Location with Double-Peaked Preferences.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9379,https://dblp.org/rec/conf/aaai/Filos-RatsikasL15
175,2015,Valeria Fionda,,,Gianluigi Greco,,,AAAI,Trust Models for RDF Data - Semantics and Complexity.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9453,https://dblp.org/rec/conf/aaai/FiondaG15
176,2015,Valeria Fionda,,,Mariano P. Consens,,,AAAI,Extended Property Paths - Writing More SPARQL Queries in a Succinct Way.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9661,https://dblp.org/rec/conf/aaai/FiondaPC15
177,2015,Ferdinando Fioretto,,,Ferdinando Fioretto,,,AAAI,Exploiting the Structure of Distributed Constraint Optimization Problems.,1,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9293,https://dblp.org/rec/conf/aaai/Fioretto15
178,2015,Madalina Fiterau,,,Artur Dubrawski,,,AAAI,Active Learning for Informative Projection Retrieval.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9906,https://dblp.org/rec/conf/aaai/FiterauD15
179,2015,Zack Fitzsimmons,,,Zack Fitzsimmons,,,AAAI,Realistic Assumptions for Attacks on Elections.,1,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9331,https://dblp.org/rec/conf/aaai/Fitzsimmons15
180,2015,Andreas Fröhlich,,,Youssef Hamadi,,,AAAI,Stochastic Local Search for Satisfiability Modulo Theories.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9896,https://dblp.org/rec/conf/aaai/FrohlichBWH15
181,2015,Rafael M. Frongillo,,,Ian A. Kash,,,AAAI,Elicitation for Aggregation.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9770,https://dblp.org/rec/conf/aaai/FrongilloCK15
182,2015,Zhouyu Fu,,,Wei Liu 0005,,,AAAI,Optimizing Bag Features for Multiple-Instance Retrieval.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/10028,https://dblp.org/rec/conf/aaai/FuPDL15
183,2015,Etsushi Fujita,,,Makoto Yokoo,,,AAAI,A Complexity Approach for Core-Selecting Exchange with Multiple Indivisible Goods under Lexicographic Preferences.,5,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9806,https://dblp.org/rec/conf/aaai/FujitaLSTY15
184,2015,Alfredo Gabaldon,,,Pat Langley,,,AAAI,Dialogue Understanding in a Logic of Action and Belief.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9979,https://dblp.org/rec/conf/aaai/GabaldonL15
185,2015,David John Gagne II,,,Ming Xue,,,AAAI,Day-Ahead Hail Prediction Integrating Machine Learning with Storm-Scale Numerical Weather Models.,6,http://www.aaai.org/ocs/index.php/IAAI/IAAI15/paper/view/9724,https://dblp.org/rec/conf/aaai/GagneMBCCX15
186,2015,Quentin Galvane,,,Marc Christie,,,AAAI,Continuity Editing for 3D Animation.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9662,https://dblp.org/rec/conf/aaai/GalvaneRLC15
187,2015,Jiarui Gan,,,Yevgeniy Vorobeychik,,,AAAI,Security Games with Protection Externalities.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9883,https://dblp.org/rec/conf/aaai/GanAV15
188,2015,Chuang Gan,,,Alexander G. Hauptmann,,,AAAI,Exploring Semantic Inter-Class Relationships (SIR) for Zero-Shot Action Recognition.,5,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9929,https://dblp.org/rec/conf/aaai/GanLYZH15
189,2015,Huiji Gao,,,Huan Liu 0001,,,AAAI,Content-Aware Point of Interest Recommendation on Location-Based Social Networks.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9560,https://dblp.org/rec/conf/aaai/GaoTHL15
190,2015,Longwen Gao,,,Shuigeng Zhou,,,AAAI,"Learning Sparse Representations from Datasets with Uncertain Group Structures - Model, Algorithm and Applications.",2,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9432,https://dblp.org/rec/conf/aaai/GaoZ15
191,2015,Sheng Gao,,,Jun Guo 0002,,,AAAI,VecLP - A Realtime Video Recommendation System for Live TV Programs.,7,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9840,https://dblp.org/rec/conf/aaai/GaoZZHZLG15
192,2015,Dan Garrette,,,Noah A. Smith,,,AAAI,Weakly-Supervised Grammar-Informed Bayesian CCG Parser Learning.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9835,https://dblp.org/rec/conf/aaai/GarretteDBS15
193,2015,Katie Genter,,,Peter Stone,,,AAAI,Placing Influencing Agents in a Flock.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9913,https://dblp.org/rec/conf/aaai/GenterS15
194,2015,Daniel J. Geschwender,,,Berthe Y. Choueiry,,,AAAI,Characterizing Performance of Consistency Algorithms by Algorithm Configuration of Random CSP Generators.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9699,https://dblp.org/rec/conf/aaai/GeschwenderWC15
195,2015,Marzyeh Ghassemi,,,Mengling Feng,,,AAAI,"A Multivariate Timeseries Modeling Approach to Severity of Illness Assessment and Forecasting in ICU with Sparse, Heterogeneous Clinical Data.",7,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9393,https://dblp.org/rec/conf/aaai/GhassemiPNBCSF15
196,2015,Nina Ghanbari Ghooshchi,,,Abdul Sattar 0001,,,AAAI,Transition Constraints for Parallel Planning.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9966,https://dblp.org/rec/conf/aaai/GhooshchiNNS15
197,2015,Debarghya Ghoshdastidar,,,Ambedkar Dukkipati,,,AAAI,"Spectral Clustering Using Multilinear SVD - Analysis, Approximations and Applications.",2,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9402,https://dblp.org/rec/conf/aaai/GhoshdastidarD15
198,2015,Matthew Gingerich,,,Cristina Conati,,,AAAI,Constructing Models of User and Task Characteristics from Eye Gaze Data for User-Adaptive Information Highlighting.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9946,https://dblp.org/rec/conf/aaai/GingerichC15
199,2015,Nick Gisolfi,,,Artur Dubrawski,,,AAAI,Finding Meaningful Gaps to Guide Data Acquisition for a Radiation Adjudication System.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9998,https://dblp.org/rec/conf/aaai/GisolfiFD15
200,2015,Birte Glimm,,,Giorgos B. Stamou,,,AAAI,Lower and Upper Bounds for SPARQL Queries over OWL Ontologies.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9715,https://dblp.org/rec/conf/aaai/GlimmKKS15
201,2015,Johnathan Gohde,,,Steve Johnston,,,AAAI,Capturing Human Route Preferences From Track Information - New Results.,4,http://www.aaai.org/ocs/index.php/IAAI/IAAI15/paper/view/9909,https://dblp.org/rec/conf/aaai/GohdeBSJ15
202,2015,Robert P. Goldman,,,Ugur Kuter,,,AAAI,Measuring Plan Diversity - Pathologies in Existing Approaches and A New Plan Distance Metric.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9989,https://dblp.org/rec/conf/aaai/GoldmanK15
203,2015,Goren Gordon,,,Cynthia Breazeal,,,AAAI,Bayesian Active Learning-Based Robot Tutor for Children's Word-Reading Skills.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9280,https://dblp.org/rec/conf/aaai/GordonB15
204,2015,Maxim Grechkin,,,Su-In Lee,,,AAAI,Pathway Graphical Lasso.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9954,https://dblp.org/rec/conf/aaai/GrechkinFWL15
205,2015,Maxime Guériau,,,Frédéric Armetta,,,AAAI,Multi-Agent Dynamic Coupling for Cooperative Vehicles Modeling.,5,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9645,https://dblp.org/rec/conf/aaai/GueriauBFHA15
206,2015,Christophe Guettier,,,Jacques Yelloz,,,AAAI,Design and Experiment of a Collaborative Planning Service for NetCentric International Brigade Command.,4,http://www.aaai.org/ocs/index.php/IAAI/IAAI15/paper/view/9924,https://dblp.org/rec/conf/aaai/GuettierLMY15
207,2015,Vitor Campanholo Guizilini,,,Fabio Tozeto Ramos,,,AAAI,A Nonparametric Online Model for Air Quality Prediction.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9712,https://dblp.org/rec/conf/aaai/GuiziliniR15
208,2015,Kalpa Gunaratna,,,Amit P. Sheth,,,AAAI,FACES - Diversity-Aware Entity Summarization Using Incremental Hierarchical Conceptual Clustering.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9562,https://dblp.org/rec/conf/aaai/GunaratnaTS15
209,2015,Akin Günay,,,Jie Zhang 0002,,,AAAI,Automated Analysis of Commitment Protocols Using Probabilistic Model Checking.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9793,https://dblp.org/rec/conf/aaai/GunaySLZ15
210,2015,Zhaohan Guo,,,Emma Brunskill,,,AAAI,Concurrent PAC RL.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9542,https://dblp.org/rec/conf/aaai/GuoB15
211,2015,Yuchen Guo,,,Jianmin Wang 0001,,,AAAI,Learning Predictable and Discriminative Attributes for Visual Recognition.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9521,https://dblp.org/rec/conf/aaai/GuoDJW15
212,2015,Jun Guo,,,Hongyang Chao,,,AAAI,Building Effective Representations for Sketch Recognition.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9609,https://dblp.org/rec/conf/aaai/GuoWC15
213,2015,Guibing Guo,,,Neil Yorke-Smith,,,AAAI,TrustSVD - Collaborative Filtering with Both the Explicit and Implicit Influence of User Trust and of Item Ratings.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9313,https://dblp.org/rec/conf/aaai/GuoZY15
214,2015,Dishan Gupta,,,David Miller,,,AAAI,Unsupervised Phrasal Near-Synonym Generation from Text Corpora.,5,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9473,https://dblp.org/rec/conf/aaai/GuptaCGKM15
215,2015,Anshul Gupta,,,Laura Mandell,,,AAAI,Automatic Assessment of OCR Quality in Historical Documents.,8,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9965,https://dblp.org/rec/conf/aaai/GuptaGCCAGFM15
216,2015,Ujjwal Das Gupta,,,Michael Bowling,,,AAAI,Policy Tree - Adaptive Representation for Policy Gradient.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9781,https://dblp.org/rec/conf/aaai/GuptaTB15
217,2015,JungWoo Ha 0001,,,Byoung-Tak Zhang,,,AAAI,Automated Construction of Visual-Linguistic Knowledge via Concept Learning from Cartoon Videos.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9591,https://dblp.org/rec/conf/aaai/HaKZ15
218,2015,Jan Van Haaren,,,Jesse Davis,,,AAAI,TODTLER - Two-Order-Deep Transfer Learning.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9851,https://dblp.org/rec/conf/aaai/HaarenKD15
219,2015,Chen Hajaj,,,David Sarne,,,AAAI,Strategy-Proof and Efficient Kidney Exchange Using a Credit Mechanism.,5,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9882,https://dblp.org/rec/conf/aaai/HajajDHSS15
220,2015,Nils Yannick Hammerla,,,Thomas Ploetz,,,AAAI,PD Disease State Assessment in Naturalistic Environments Using Deep Learning.,6,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9930,https://dblp.org/rec/conf/aaai/HammerlaFARWP15
221,2015,Lei Han 0001,,,Yu Zhang 0006,,,AAAI,Discriminative Feature Grouping.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9509,https://dblp.org/rec/conf/aaai/HanZ15
222,2015,Lei Han 0001,,,Yu Zhang 0006,,,AAAI,Learning Multi-Level Task Groups in Multi-Task Learning.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9510,https://dblp.org/rec/conf/aaai/HanZ15a
223,2015,Eric A. Hansen,,,Ibrahim Abdoulahi,,,AAAI,Efficient Bounds in Heuristic Search Algorithms for Stochastic Shortest Path Problems.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/10048,https://dblp.org/rec/conf/aaai/HansenA15
224,2015,Kazuo Hara,,,Milos Radovanovic,,,AAAI,Localized Centering - Reducing Hubness in Large-Sample Data.,6,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9898,https://dblp.org/rec/conf/aaai/HaraSSKFR15
225,2015,Anna Harutyunyan,,,Ann Nowé,,,AAAI,Expressing Arbitrary Reward Functions as Potential-Based Advice.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9893,https://dblp.org/rec/conf/aaai/HarutyunyanDVN15
226,2015,Mohammad Rashedul Hasan,,,Ana L. C. Bazzan,,,AAAI,Fast Convention Formation in Dynamic Networks Using Topological Knowledge.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9743,https://dblp.org/rec/conf/aaai/HasanRB15
227,2015,Chikara Hashimoto,,,Jong-Hoon Oh,,,AAAI,Generating Event Causality Hypotheses through Semantic Relations.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9854,https://dblp.org/rec/conf/aaai/HashimotoTKO15
228,2015,Daisuke Hatano,,,Ken-ichi Kawarabayashi,,,AAAI,Lagrangian Decomposition Algorithm for Allocating Marketing Channels.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9326,https://dblp.org/rec/conf/aaai/HatanoFMK15
229,2015,Daisuke Hatano,,,Yuichi Yoshida,,,AAAI,Distributed Multiplicative Weights Methods for DCOP.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9426,https://dblp.org/rec/conf/aaai/HatanoY15
230,2015,Matthew Hatem,,,Wheeler Ruml,,,AAAI,Recursive Best-First Search with Bounded Overhead.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/10008,https://dblp.org/rec/conf/aaai/HatemKR15
231,2015,Bradley Hayes,,,Bradley Hayes,,,AAAI,Social Hierarchical Learning.,1,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9548,https://dblp.org/rec/conf/aaai/Hayes15
232,2015,Jiazhen He,,,Rui Zhang 0003,,,AAAI,Identifying At-Risk Students in Massive Open Online Courses.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9696,https://dblp.org/rec/conf/aaai/HeBRZ15
