,first-author,first-author-affiliation,last-author,last-author-affiliation,title
557,Hong Liu,Tsinghua University,Yu Wang,Tsinghua Univ.,Learning to Adapt to Evolving Domains
558,Jeong Un Ryu,KAIST,Sung Ju Hwang,"KAIST, AITRICS",MetaPerturb: Transferable Regularizer for Heterogeneous Tasks and Architectures
559,Shuhao Cui,ICT UCAS,Qingming Huang,University of Chinese Academy of Sciences,Heuristic Domain Adaptation
560,Yawei Luo,Zhejiang University,Yi Yang,UTS,Adversarial Style Mining for One-Shot Unsupervised Domain Adaptation
561,Chong You,"University of California, Berkeley",Yi Ma,UC Berkeley,Robust Recovery via Implicit Bias of Discrepant Learning Rates for Double Over-parameterization
562,Yixiao Ge,The Chinese University of Hong Kong,hongsheng Li,cuhk,Self-paced Contrastive Learning with Hybrid Memory for Domain Adaptive Object Re-ID
563,Vincent Sitzmann,MIT,Gordon Wetzstein,Stanford University,Implicit Neural Representations with Periodic Activation Functions
564,Barret Zoph,"Google Research, Brain Team",Quoc V Le,Google,Rethinking Pre-training and Self-training
565,Vincent Sitzmann,MIT,Gordon Wetzstein,Stanford University,MetaSDF: Meta-Learning Signed Distance Functions
566,Jihoon Tack,KAIST,Jinwoo Shin,KAIST,CSI: Novelty Detection via Contrastive Learning on Distributionally Shifted Instances
567,Guoliang Kang,Carnegie Mellon University,Alexander Hauptmann,Carnegie Mellon University,Pixel-Level Cycle Association: A New Perspective for Domain Adaptive Semantic Segmentation
568,Ari Heljakka,Aalto University,Arno Solin,Aalto University,Deep Automodulators
569,Chenlin Meng,Stanford University,Stefano Ermon,Stanford,Autoregressive Score Matching
570,Yilun Du,MIT,Igor Mordatch,Google,Compositional Visual Generation with Energy Based Models
571,Michael Tsang,University of Southern California,Yan Liu,University of Southern California,How does This Interaction Affect Me? Interpretable Attribution for Feature Interactions
572,Ryoma Sato,Kyoto University,Hisashi Kashima,Kyoto University/RIKEN Center for AIP,Fast Unbalanced Optimal Transport on a Tree
573,Yulong Lu,University of Massachusetts Amherst,Jianfeng Lu,Duke University,A Universal Approximation Theorem of Deep Neural Networks for Expressing Probability Distributions
574,Arun Jambulapati,Stanford University,Kevin Tian,Stanford University,Robust Sub-Gaussian Principal Component Analysis and Width-Independent Schatten Packing
575,Qiwen Cui,Peking University,Lin Yang,UCLA,Is Plug-in Solver Sample-Efficient for Feature-based Reinforcement Learning?
576,Dinghuai Zhang,Mila / Peking University,Qiang Liu,UT Austin,Black-Box Certification with Randomized Smoothing: A Functional Optimization Based Framework
577,Kush Bhatia,UC Berkeley,Martin Wainwright,UC Berkeley,Preference learning along multiple criteria: A game-theoretic perspective
578,Wonyeol Lee,Stanford University,Hongseok Yang,KAIST,On Correctness of Automatic Differentiation for Non-Differentiable Functions
579,Jerry Li,Microsoft,Guanghao Ye,University of Washington,Robust Gaussian Covariance Estimation in Nearly-Matrix Multiplication Time
580,Ilai Bistritz,Stanford,Nicholas Bambos,Stanford University,Cooperative Multi-player Bandit Optimization 
581,Bailey Flanigan,Carnegie Mellon University,Ariel Procaccia,Harvard University,Neutralizing Self-Selection Bias in Sampling for Sortition
582,Hua Wang,"Wharton School, University of Pennsylvania",Weijie Su,"The Wharton School, University of Pennsylvania",The Complete Lasso Tradeoff Diagram
583,Nian Si,Stanford University,Mark Squillante,IBM Research,Quantifying the Empirical Wasserstein Distance to a Set of Measures: Beating the Curse of Dimensionality
584,Hisham Husain,The Australian National University & Data61,Hisham Husain,The Australian National University & Data61,Distributional Robustness with IPMs and links to Regularization and GANs
585,Benjamin Estermann,ETH Zurich,Mehmet Fatih Yanik,ETH Zürich,Robust Disentanglement of a Few Factors at a Time using rPU-VAE
586,Tarun Gogineni,University of Michigan,Paul Zimmerman,University of Michigan,TorsionNet: A Reinforcement Learning Approach to Sequential Conformer Search
587,Chun-Hsing Lin,National Taiwan University,Yun-Nung (Vivian) Chen,National Taiwan University,TaylorGAN: Neighbor-Augmented Policy Update Towards Sample-Efficient Natural Language Generation
588,Wangchunshu Zhou,Beihang University,Jian Tang,Mila,Towards Interpretable Natural Language Understanding with Explanations as Latent Variables
589,Nisan Stiennon,OpenAI,Paul Christiano,OpenAI,Learning to summarize with human feedback
590,Simon Stepputtis,Arizona State University,Heni Ben Amor,Arizona State University,Language-Conditioned Imitation Learning for Robot Manipulation Tasks
591,Sungsoo Ahn,KAIST,Jinwoo Shin,KAIST,Guiding Deep Molecular Optimization with Genetic Exploration
592,Behnam Neyshabur,Google,Chiyuan Zhang,Google Brain,What is being transferred in transfer learning? 
593,Yonggan Fu,Rice University,Yingyan Lin,Rice University,FracTrain: Fractionally Squeezing Bit Savings Both Temporally and Spatially for Efficient DNN Training
594,Aya Abdelsalam Ismail,University of Maryland,Soheil Feizi,University of Maryland,Benchmarking Deep Learning Interpretability in Time Series Predictions
595,Naiqi Li,Tsinghua-Berkeley Shenzhen Institute,Shu-Tao Xia,Tsinghua University,Stochastic Deep Gaussian Processes over Graphs
596,Mohammadreza Mousavi Kalan,University of Southern California,Mahdi Soltanolkotabi,University of Southern california,Minimax Lower Bounds for Transfer Learning with Linear and One-hidden Layer Neural Networks
597,Lin Song,Xi'an Jiaotong University,Nanning Zheng,Xi'an Jiaotong University,Rethinking Learnable Tree Filter for Generic Feature Transform
598,Yong-Lu Li,Shanghai Jiao Tong University,Cewu Lu,Shanghai Jiao Tong University,HOI Analysis: Integrating and Decomposing Human-Object Interaction
599,Dingguo Shen,Shenzhen University,Di Lin,Tianjin University,RANet: Region Attention Network for Semantic Segmentation
600,Wen-Da Jin,Tianjin University,Wei Guo,Tianjin University,ICNet: Intra-saliency Correlation Network for Co-Saliency Detection
601,Dingwen Zhang,Xidian University,Jungong Han,University of Warwick,Few-Cost Salient Object Detection with Adversarial-Paced Learning
602,Supreeth Narasimhaswamy,Stony Brook University,Minh Hoai Nguyen,Stony Brook University,Detecting Hands and Recognizing Physical Contact in the Wild
603,Xiao Zhang,University of Chicago,Michael Maire,University of Chicago,Self-Supervised Visual Representation Learning from Hierarchical Grouping
604,Jialin Yuan,Oregon State University,Fuxin Li,Oregon State University,Deep Variational Instance Segmentation
605,Yangxin Wu,Sun Yat-sen University,Liang Lin,Sun Yat-Sen University,Auto-Panoptic: Cooperative Multi-Component Architecture Search for Panoptic Segmentation
606,Lin Song,Xi'an Jiaotong University,Nanning Zheng,Xi'an Jiaotong University,Fine-Grained Dynamic Head for Object Detection
607,Martin Lohmann,Allen Institute for Artificial Intelligence,Roozbeh Mottaghi,Allen Institute for Artificial Intelligence,Learning About Objects by Learning to Interact with Them
608,Shima Rashidi,The University of Melbourne,Lars Kulik,University of Melbourne,Optimal visual search based on a model of target detectability in natural images
609,Shuai Li,Shanghai Jiao Tong University,Wei Chen,Microsoft Research,Online Influence Maximization under Linear Threshold Model
610,Yi Hao,"University of California, San Diego",Alon Orlitsky,"University of California, San Diego",Profile Entropy: A Fundamental Measure for the Learnability and Compressibility of Distributions
611,Sidak Pal Singh,ETH Zürich,Martin Jaggi,EPFL,Model Fusion via Optimal Transport
612,Alexander Mathiasen,Aarhus University,Davide Mottin,Aarhus University,What if Neural Networks had SVDs?
613,Maksym Andriushchenko,EPFL,Nicolas Flammarion,EPFL,Understanding and Improving Fast Adversarial Training
614,Junjiao Tian,Georgia Institute of Technology,Zsolt Kira,Georgia Institute of Techology,Posterior Re-calibration for Imbalanced Datasets
615,Zhao Chen,Waymo LLC,Dragomir Anguelov,Waymo,Just Pick a Sign: Optimizing Deep Multitask Models with Gradient Sign Dropout
616,Morteza Ramezani,Pennsylvania State University,Mahmut Kandemir,Pennsylvania State University,GCN meets GPU: Decoupling “When to Sample” from “How to Sample”
617,Ranganath Krishnan,Intel Labs,Omesh Tickoo,Intel,Improving model calibration with accuracy versus uncertainty optimization
618,Alexander Amini,MIT,Daniela Rus,Massachusetts Institute of Technology,Deep Evidential Regression
619,Xiao Sun,IBM Thomas J. Watson Research Center,Kailash Gopalakrishnan,IBM Research,Ultra-Low Precision 4-bit Training of Deep Neural Networks
620,Frithjof Gressmann,Graphcore,Carlo Luschi,Graphcore,Improving Neural Network Training in Low Dimensional Random Bases
621,Ziqi Liu,Ant Group,Yuan Qi,Ant Financial Services Group,Bandit Samplers for Training Graph Neural Networks
622,Chia-Yu Chen,IBM research,Kailash Gopalakrishnan,IBM Research,ScaleCom: Scalable Sparsified Gradient Compression for Communication-Efficient Distributed Training
623,Yogesh Balaji,University of Maryland,Soheil Feizi,University of Maryland,Robust Optimal Transport with Applications in Generative Modeling and Domain Adaptation
624,Laurence Aitchison,University of Cambridge,Laurence Aitchison,University of Cambridge, Bayesian filtering unifies adaptive and non-adaptive neural network optimization methods 
625,Tan Nguyen,Rice University/UCLA,Bao Wang,UCLA,MomentumRNN: Integrating Momentum into Recurrent Neural Networks
626,Zhining Liu,Jilin University,Yi Chang,Jilin University,MESA: Boost Ensemble Imbalanced Learning with MEta-SAmpler
627,Pietro Buzzega,University of Modena and Reggio Emilia,SIMONE CALDERARA,"University of Modena and Reggio Emilia, Italy","Dark Experience for General Continual Learning: a Strong, Simple Baseline"
628,Zixuan Ke,University of Illionis at Chicago,Xingchang  Huang,ETH Zurich,Continual Learning of a Mixed Sequence of Similar and Dissimilar Tasks
629,Pingbo Pan,University of Technology Sydney,Emtiyaz Khan,"RIKEN, Tokyo",Continual Deep Learning by Functional Regularisation of Memorable Past
630,Gunshi Gupta,University of montreal,Liam Paull,Université de Montréal,Look-ahead Meta Learning for Continual Learning
631,Jianan Wang,DeepMind,Joel Veness,Deepmind,A Combinatorial Perspective on Transfer Learning 
632,Arslan Chaudhry,University of Oxford,Philip Torr,University of Oxford,Continual Learning in Low-rank Orthogonal Subspaces
633,Hung-Jen Chen,National Tsing Hua University,Min Sun,"Appier, Inc.",Mitigating Forgetting in Online Continual Learning via Instance-Aware Parameterization
634,Massimo Caccia,MILA,Laurent Charlin,MILA / U.Montreal,Online Fast Adaptation and Knowledge Accumulation (OSAKA): a New Approach to Continual Learning
635,Liam Collins,University of Texas at Austin,Sanjay Shakkottai,University of Texas at Austin,Task-Robust Model-Agnostic Meta-Learning
636,Xiantong Zhen,University of Amsterdam,Ling Shao,Inception Institute of Artificial Intelligence,Learning to Learn Variational Semantic Memory
637,James Harrison,Stanford University,Marco Pavone,Stanford University,Continuous Meta-Learning without Tasks
638,Baifeng Shi,Peking University,Huijuan Xu,"University of California, Berkeley",Auxiliary Task Reweighting for Minimum-data Learning
639,Mayalen Etcheverry,INRIA,Pierre-Yves Oudeyer,INRIA,Hierarchically Organized Latent Modules for Exploratory Search in Morphogenetic Systems
640,Aude Sportisse,"Sorbonne University, Ecole Polytechnique",Julie Josse,INRIA/CMAP,Estimation and Imputation in Probabilistic Principal Component Analysis with Missing Not At Random Data
641,Raphaël Dang-Nhu,ETH Zürich,Raphaël Dang-Nhu,ETH Zürich,PLANS: Neuro-Symbolic Program Learning from Videos
642,Jonathan Wenger,University of Tübingen,Philipp Hennig,University of Tübingen and MPI for Intelligent Systems Tübingen,Probabilistic Linear Solvers for Machine Learning
643,Preetam Nandy,LinkedIn Corporation,Ye Tu,LinkedIn Corporation,A/B Testing in Dense Large-Scale Networks: Design and Inference
644,Krikamol Muandet,Max Planck Institute for Intelligent Systems,Anant Raj,Max Planck Institute for Intelligent Systems,Dual Instrumental Variable Regression
645,Ioana Bica,University of Oxford,Mihaela van der Schaar,University of Cambridge,Estimating the Effects of Continuous-valued Interventions using Generative Adversarial Networks
646,Yao Zhang,University of Cambridge,Mihaela van der Schaar,University of Cambridge,Gradient Regularized V-Learning for Dynamic Treatment Regimes
647,Andrew Jesson,University of Oxford,Yarin Gal,University of Oxford,Identifying Causal-Effect Inference Failure with Uncertainty-Aware Models
648,Aahlad Puli,NYU,Rajesh Ranganath,New York University,Causal Estimation with Functional Confounders
649,Hao Zou,Tsinghua University,Yue He,Tsinghua University,Counterfactual Prediction for Bundle Treatment
650,Nishanth Dikkala,Google,Vasilis Syrgkanis,Microsoft Research,Minimax Estimation of Conditional Moment Models
651,Masatoshi Uehara,Cornell University,Shota Yasui,Cyberagent,Off-Policy Evaluation and Learning for External Validity under a Covariate Shift
652,Victor Veitch,Columbia University,Anisha Zaveri,Weill Cornell Medicine,Sense and Sensitivity Analysis: Simple Post-Hoc Analysis of Bias Due to Unobserved Confounding
653,Virginia Aglietti,University of Warwick,Javier González,Microsoft Research Cambridge,Multi-task Causal Learning with Gaussian Processes
654,Amir Karimi,Max Planck Institute for Intelligent Systems,Isabel Valera,Saarland University & MPI for Intelligent Systems,Algorithmic recourse under imperfect causal knowledge: a probabilistic approach
655,Nuri Cingillioglu,Imperial College London,Alessandra Russo,Imperial College London,Learning Invariants through Soft Unification
656,Matthew Painter,University of Southampton,Jonathon Hare,University of Southampton,Linear Disentangled Representations and Unsupervised Action Estimation
657,Geoff Pleiss,Columbia University,Kilian Weinberger,Cornell University / ASAPP Research,Identifying Mislabeled Data using the Area Under the Margin Ranking
658,Michał Jamroż,AGH University of Science and Technology,Mateusz Opala,AGH University of Science and Technology,A Bayesian Nonparametrics View into Deep Representations
659,Adil Khan,Innopolis University,Khadija Fraz,Hazara University,Post-training Iterative Hierarchical Data Augmentation for Deep Networks
660,Emre Aksan,ETH Zurich,Otmar Hilliges,ETH Zurich,CoSE: Compositional Stroke Embeddings
661,Cheng Zhang,"Microsoft Research, Cambridge, UK",Yingzhen Li,Microsoft Research Cambridge,A Causal View on Robustness  of Neural Networks
662,Meiyi Ma,University of Virginia,John A Stankovic,University of Virginia,STLnet: Signal Temporal Logic Enforced Multivariate Recurrent Neural Networks
