,first-author,first-author-affiliation,last-author,last-author-affiliation,title
731,Zenglin Xu,University of Electronic Science & Technology of China,Zhirong Yang,Aalto University,Rel3D: A Minimally Contrastive Benchmark for Grounding Spatial Relations in 3D
732,Jaakko Luttinen,Aalto University,Alexander Ilin,Helsinki University of Technology,Optimal visual search based on a model of target detectability in natural images
733,Eric K Garcia,University of Washington,Maya R Gupta,University of Washington,Online Influence Maximization under Linear Threshold Model
734,Dilip Krishnan,NYU,Rob Fergus,DeepMind / NYU,Profile Entropy: A Fundamental Measure for the Learnability and Compressibility of Distributions
735,Mike Mozer,Google Research and U. Colorado Boulder,Edward Vul,Massachusetts Institute of Technology,Model Fusion via Optimal Transport
736,Jaakko Luttinen,Aalto University,Alexander Ilin,Helsinki University of Technology,What if Neural Networks had SVDs?
737,Yoshinobu Kawahara,Osaka University / RIKEN,Jeff A Bilmes,"University of Washington, Seattle",Understanding and Improving Fast Adversarial Training
738,Sundeep Rangan,Qualcomm,Vivek K Goyal,Massachusetts Institute of Technology,Posterior Re-calibration for Imbalanced Datasets
739,Hamed Valizadegan,Michigan State University,Jianchang Mao,Yahoo! Labs,Just Pick a Sign: Optimizing Deep Multitask Models with Gradient Sign Dropout
740,Kurt T Miller,PDT Partners,Michael Jordan,UC Berkeley,GCN meets GPU: Decoupling “When to Sample” from “How to Sample”
741,Massih R Amini,University Joseph Fourier,Cyril Goutte,National Research Council Canada,Improving model calibration with accuracy versus uncertainty optimization
742,Ingo Steinwart,Los Alamos National Laboratory,Andreas Christmann,University of Bayreuth,Deep Evidential Regression
743,Kai Yu,Baidu,Yihong Gong,None,Practical Quasi-Newton Methods for Training Deep Neural Networks
744,Ofer Dekel,Microsoft Research,Ofer Dekel,Microsoft Research,Ultra-Low Precision 4-bit Training of Deep Neural Networks
745,Jian Peng,TTI Chicago,Jinbo Xu,Toyota Tech Inst at Chicago,Improving Neural Network Training in Low Dimensional Random Bases
746,Boaz Nadler,Weizmann Institute of Science,Xueyuan Zhou,None,Bandit Samplers for Training Graph Neural Networks
747,Samuel J Gershman,Harvard University,Josh Tenenbaum,MIT,ScaleCom: Scalable Sparsified Gradient Compression for Communication-Efficient Distributed Training
748,Shakir Mohamed,DeepMind,Finale P Doshi-Velez,Harvard,Robust Optimal Transport with Applications in Generative Modeling and Domain Adaptation
749,Samuel J Gershman,Harvard University,Josh Tenenbaum,MIT, Bayesian filtering unifies adaptive and non-adaptive neural network optimization methods 
750,Jake Bouvrie,Massachusetts Institute of Technology,Tomaso Poggio,MIT,MomentumRNN: Integrating Momentum into Recurrent Neural Networks
751,Rob Fergus,DeepMind / NYU,Antonio Torralba,Massachusetts Institute of Technology,Why are Adaptive Methods Good for Attention Models?
752,Eric K Garcia,University of Washington,Maya R Gupta,University of Washington,MESA: Boost Ensemble Imbalanced Learning with MEta-SAmpler
753,Mladen Kolar,University of Chicago,Eric Xing,Petuum Inc. /  Carnegie Mellon University,"Dark Experience for General Continual Learning: a Strong, Simple Baseline"
754,Bharath Sriperumbudur,The Pennsylvania State University,Gert Lanckriet,U.C. San Diego,RATT: Recurrent Attention to Transient Tasks for Continual Image Captioning
755,Zhen James Xiang,Princeton University,Peter J Ramadge,Princeton,Continual Learning of a Mixed Sequence of Similar and Dissimilar Tasks
756,Vijay Desai,None,Ciamac C Moallemi,Columbia University,Continual Deep Learning by Functional Regularisation of Memorable Past
757,Lei ShiUpdateMe,"University of California, Berkeley",Tom Griffiths,Princeton,Look-ahead Meta Learning for Continual Learning
758,Lin Xiao,Facebook AI Research,Lin Xiao,Facebook AI Research,A Combinatorial Perspective on Transfer Learning 
759,Manqi Zhao,Boston Univesity,Venkatesh Saligrama,Boston University,Continual Learning in Low-rank Orthogonal Subspaces
760,Alekh Agarwal,UC Berkeley,Martin J Wainwright,UC Berkeley,Mitigating Forgetting in Online Continual Learning via Instance-Aware Parameterization
761,Arno Onken,University of Glasgow,Klaus H Obermayer,Technical University of Berlin,Online Fast Adaptation and Knowledge Accumulation (OSAKA): a New Approach to Continual Learning
762,Alekh Agarwal,UC Berkeley,Martin J Wainwright,UC Berkeley,Bayesian Meta-Learning for the Few-Shot Setting via Deep Kernels
763,Youngmin Cho,"University of California, San Diego",Lawrence Saul,UC San Diego,Task-Robust Model-Agnostic Meta-Learning
764,Daniel Cavagnaro,Cal State Fullerton,Jay Myung,Ohio State University,Learning to Learn Variational Semantic Memory
765,Chong Wang,ByteDance Inc.,David Blei,Columbia University,Continuous Meta-Learning without Tasks
766,Russ Salakhutdinov,Carnegie Mellon University,Russ Salakhutdinov,Carnegie Mellon University,Auxiliary Task Reweighting for Minimum-data Learning
767,Jaakko Luttinen,Aalto University,Alexander Ilin,Helsinki University of Technology,Hierarchically Organized Latent Modules for Exploratory Search in Morphogenetic Systems
768,James Bergstra,Kindred,Yoshua Bengio,University of Montreal,Estimation and Imputation in Probabilistic Principal Component Analysis with Missing Not At Random Data
769,Yang Wang,University of Manitoba,Greg Mori,Borealis AI,PLANS: Neuro-Symbolic Program Learning from Videos
770,Russ Salakhutdinov,Carnegie Mellon University,Geoffrey E Hinton,Google & University of Toronto,Probabilistic Linear Solvers for Machine Learning
771,Joao V Graca,L2F INESC-ID Lisboa,Fernando Pereira,Google,A/B Testing in Dense Large-Scale Networks: Design and Inference
772,Jean-Pascal Pfister,Cambridge University,Mate Lengyel,University of Cambridge,Dual Instrumental Variable Regression
773,Mike Mozer,Google Research and U. Colorado Boulder,Edward Vul,Massachusetts Institute of Technology,Estimating the Effects of Continuous-valued Interventions using Generative Adversarial Networks
774,Le Song,Carnegie Mellon University,Eric Xing,Petuum Inc. /  Carnegie Mellon University,Gradient Regularized V-Learning for Dynamic Treatment Regimes
775,Mingyuan Zhou,University of Texas at Austin,Larry Carin,None,Identifying Causal-Effect Inference Failure with Uncertainty-Aware Models
776,Edward Vul,Massachusetts Institute of Technology,Josh Tenenbaum,MIT,Causal Estimation with Functional Confounders
777,Elad Hazan,Princeton University,Nimrod Megiddo,IBM Almaden Research Center,Counterfactual Prediction for Bundle Treatment
778,Shobha Venkataraman,AT&T Labs -- Research,Oliver Spatscheck,None,Minimax Estimation of Conditional Moment Models
779,Tetsuro Morimura,IBM,Kenji Doya,Okinawa Institute of Science and Technology Graduate University,Off-Policy Evaluation and Learning for External Validity under a Covariate Shift
780,Volkan Cevher,EPFL,Volkan Cevher,EPFL,Sense and Sensitivity Analysis: Simple Post-Hoc Analysis of Bias Due to Unobserved Confounding
781,Bharath Sriperumbudur,The Pennsylvania State University,Bernhard Schölkopf,"MPI for Intelligent Systems, Tübingen",Multi-task Causal Learning with Gaussian Processes
782,Jonathan Huang,google.com,Carlos Guestrin,University of Washington,Causal Shapley Values: Exploiting Causal Knowledge to Explain Individual Predictions of Complex Models
783,Alexandre Bouchard-Côté,UBC,Dan Klein,UC Berkeley,Algorithmic recourse under imperfect causal knowledge: a probabilistic approach
784,Theodore Perkins,Ottawa Hospital Research Institute,Theodore Perkins,Ottawa Hospital Research Institute,Compositional Generalization via Neural-Symbolic Stack Machines
785,Alexandre Bouchard-Côté,UBC,Dan Klein,UC Berkeley,Learning Invariants through Soft Unification
786,Chonghai Hu,Zhejiang University,Weike Pan,Hong Kong UST,Linear Disentangled Representations and Unsupervised Action Estimation
787,Arkadas Ozakin,Georgia Institute of Technology,Alexander Gray,Skytree Inc. and Georgia Tech,Identifying Mislabeled Data using the Area Under the Margin Ranking
788,Michael Wick,Oracle Labs,Andrew McCallum,UMass Amherst,A Bayesian Nonparametrics View into Deep Representations
789,Maxim Raginsky,University of Illinois at Urbana-Champaign,Svetlana Lazebnik,UIUC,Learning Invariances in Neural Networks from Training Data
790,Eric K Garcia,University of Washington,Maya R Gupta,University of Washington,Inverse Learning of Symmetries
791,Kevin G Waugh,University of Alberta,Michael Bowling,DeepMind / University of Alberta,Post-training Iterative Hierarchical Data Augmentation for Deep Networks
792,Martin Allen,Connecticut College,Shlomo Zilberstein,Univ of Mass,"Exemplar VAE: Linking Generative Models, Nearest Neighbor Retrieval, and Data Augmentation"
793,Jonathan Huang,google.com,Carlos Guestrin,University of Washington,Goal-directed Generation of Discrete Structures with Conditional Generative Models
794,Aaron Courville,U. Montreal,Aaron Courville,U. Montreal,CoSE: Compositional Stroke Embeddings
795,Tomer D Ullman,Massachusetts Institute of Technology,Josh Tenenbaum,MIT,A Causal View on Robustness  of Neural Networks
796,Yacov Crammer,Technion,Mark Dredze,Johns Hopkins,Regularizing Towards Permutation Invariance In Recurrent Models
797,Hanna Wallach,Microsoft,Andrew McCallum,UMass Amherst,STLnet: Signal Temporal Logic Enforced Multivariate Recurrent Neural Networks
798,Katherine Heller,Duke,Nick Chater,None,Generative causal explanations of black-box classifiers
799,Kai Yu,Baidu,Yihong Gong,None,Assessing SATNet's Ability to Solve the Symbol Grounding Problem
800,Jean-Pascal Pfister,Cambridge University,Mate Lengyel,University of Cambridge,Towards Better Generalization of Adaptive Gradient Methods
801,Chong Wang,ByteDance Inc.,David Blei,Columbia University,Adam with Bandit Sampling for Deep Learning
802,Wu-Jun Li,Nanjing University,Zhihua Zhang,Shanghai Jiao Tong University,Random Reshuffling: Simple Analysis with Vast Improvements
803,Shobha Venkataraman,AT&T Labs -- Research,Oliver Spatscheck,None,"Explore Aggressively, Update Conservatively: Stochastic Extragradient Methods with Variable Stepsize Scaling"
804,Alexander Ihler,UC Irvine,Padhraic Smyth,"University of California, Irvine",Boosting First-Order Methods by Shifting Objective: New Schemes with Faster Worst-Case Rates
805,Charles Kemp,Carnegie Mellon University,Alan Jern,Rose-Hulman Institute of Technology,A Catalyst Framework for Minimax Optimization
806,Matt Streeter,Duolingo,Andreas Krause,ETH Zurich,Global Convergence and Variance Reduction for a Class of Nonconvex-Nonconcave Minimax Problems
807,Vivek Farias,Massachusetts Institute of Technology,Devavrat Shah,Massachusetts Institute of Technology,On the Almost Sure Convergence of Stochastic Gradient Descent in Non-Convex Problems
808,Samy Bengio,Apple,Dennis Strelow,None,Hybrid Variance-Reduced SGD Algorithms For Minimax Problems with Nonconvex-Linear Function
809,Martin A Zinkevich,Yahoo! Inc.,John Langford,None,An Improved Analysis of Stochastic Gradient Descent with Momentum
810,Liang Sun,Opera Solutions,Jieping Ye,Arizona State University,Robustness Analysis of Non-Convex Stochastic Gradient Descent using Biased Expectations
811,Lei ShiUpdateMe,"University of California, Berkeley",Tom Griffiths,Princeton,Online Robust Regression via SGD on the l1 loss
812,Chun-Nan Hsu,USC,Yuh-Jye Lee,National Taiwan University of Science and Technology,Stochastic Optimization with Heavy-Tailed Noise via Accelerated Gradient Clipping
813,Mingyuan Zhou,University of Texas at Austin,Larry Carin,None,Large-Scale Methods for Distributionally Robust Optimization
814,Mike Mozer,Google Research and U. Colorado Boulder,Edward Vul,Massachusetts Institute of Technology,Least Squares Regression with Markovian Data: Fundamental Limits and Algorithms
815,Samuel J Gershman,Harvard University,Josh Tenenbaum,MIT,Stochastic Recursive Gradient Descent Ascent for Stochastic Nonconvex-Strongly-Concave Minimax Problems
816,Vinod Nair,University of Toronto,Geoffrey E Hinton,Google & University of Toronto,Provable Overlapping Community Detection in Weighted Graphs
817,Erik Sudderth,Brown University,Erik Sudderth,Brown University,Improving Inference for Neural Image Compression
818,Jon McAuliffe,UC Berkeley and Voleon,Jon McAuliffe,UC Berkeley and Voleon,Bongard-LOGO: A New Benchmark for Human-Level Concept Learning and Reasoning
819,Shobha Venkataraman,AT&T Labs -- Research,Oliver Spatscheck,None,Kernel Methods Through the Roof: Handling Billions of Points Efficiently
820,Honglak Lee,U. Michigan,Andrew Y Ng,DeepLearning.AI,Discovering conflicting groups in signed networks
821,Guillermo Cecchi,IBM Research,Jean-Baptiste Poline,CEA-INSERM,StratLearner: Learning a Strategy for Misinformation Prevention in Social Networks
822,Ian H Stevenson,University of Connecticut,Konrad Koerding,None,Learning Differentiable Programs with Admissible Neural Heuristics
823,Theodore Perkins,Ottawa Hospital Research Institute,Theodore Perkins,Ottawa Hospital Research Institute,Neural Execution Engines: Learning to Execute Subroutines
824,Stephen Gould,ANU,Daphne Koller,insitro,Multimodal Graph Networks for Compositional Generalization in Visual Question Answering
825,Hanna Wallach,Microsoft,Andrew McCallum,UMass Amherst,RL Unplugged: A Suite of Benchmarks for Offline Reinforcement Learning
826,Sundeep Rangan,Qualcomm,Vivek K Goyal,Massachusetts Institute of Technology,SEVIR : A Storm Event Imagery Dataset for Deep Learning Applications in Radar and Satellite Meteorology
827,Hanna Wallach,Microsoft,Andrew McCallum,UMass Amherst,"Instead of Rewriting Foreign Code for Machine Learning, Automatically Synthesize Fast Gradients"
828,Hamed Pirsiavash,University of California Irvine,Charless Fowlkes,UC Irvine,Fast geometric learning with symbolic matrices
829,Hanna Wallach,Microsoft,Andrew McCallum,UMass Amherst,Synbols: Probing Learning Algorithms with Synthetic Datasets
830,Aaron Courville,U. Montreal,Yoshua Bengio,University of Montreal,Evaluating Attribution for Graph Neural Networks
831,Alexandre Bouchard-Côté,UBC,Dan Klein,UC Berkeley,Accelerating Reinforcement Learning through GPU Atari Emulation
832,Vinayak Rao,Purdue University,Yee Whye Teh,"University of Oxford, DeepMind",Adaptive Gradient Quantization for Data-Parallel SGD
833,Tao Hu,"JFRC, HHMI",Dmitri B Chklovskii,HHMI,Universally Quantized Neural Compression
834,Daniel Cavagnaro,Cal State Fullerton,Jay Myung,Ohio State University,Searching for Low-Bit Weights in Quantized Neural Networks
835,Vijay Desai,None,Ciamac C Moallemi,Columbia University,Bayesian Bits: Unifying Quantization and Pruning
836,Chong Wang,ByteDance Inc.,David Blei,Columbia University,FleXOR: Trainable Fractional Quantization
837,Feng Zhou,Carnegie Mellon University,Fernando D De la Torre,Carnegie Mellon University,Robust Quantization: One Model to Rule Them All
